Date,Open,High,Low,Close,Adj Close,Volume
2021-12-08,88.4000015258789,89.5999984741211,87.9000015258789,89.30000305175781,86.01803588867188,6795961
2021-12-09,90.80000305175781,96.4000015258789,88.4000015258789,88.69999694824219,85.44007873535156,46875794
2021-12-10,88.9000015258789,90.19999694824219,87.0999984741211,87.80000305175781,84.57316589355469,9917568
2021-12-13,87.5,89.4000015258789,87.19999694824219,89.0999984741211,85.82537841796875,5303815
2021-12-14,88.5999984741211,88.9000015258789,86.5999984741211,87.0,83.80255889892578,4672360
2021-12-15,86.5999984741211,87.4000015258789,85.80000305175781,86.69999694824219,83.51358795166016,4138500
2021-12-16,88.0,89.5,87.5,89.19999694824219,85.92170715332031,6232896
2021-12-17,88.5,88.80000305175781,86.80000305175781,86.9000015258789,83.70623779296875,3948646
2021-12-20,86.0,86.9000015258789,85.0,85.0999984741211,81.9723892211914,4995120
2021-12-21,85.0999984741211,86.69999694824219,84.19999694824219,86.0,82.83931732177734,3300300
2021-12-22,86.19999694824219,87.19999694824219,86.19999694824219,87.0999984741211,83.89888763427734,2162128
2021-12-23,87.5999984741211,88.30000305175781,86.80000305175781,87.0,83.80255889892578,3502801
2021-12-24,87.69999694824219,88.5999984741211,87.4000015258789,87.69999694824219,84.4768295288086,3631157
2021-12-27,88.0,88.4000015258789,87.19999694824219,87.5,84.28418731689453,1493113
2021-12-28,88.0,88.5,87.69999694824219,87.69999694824219,84.4768295288086,2197684
2021-12-29,87.9000015258789,89.19999694824219,87.5,88.69999694824219,85.44007873535156,3986298
2021-12-30,89.0999984741211,89.0999984741211,87.80000305175781,88.19999694824219,84.95845794677734,2132489
2022-01-03,88.80000305175781,90.5999984741211,88.5999984741211,89.0,85.72905731201172,7555011
2022-01-04,89.69999694824219,90.69999694824219,88.4000015258789,88.80000305175781,85.53640747070312,6569442
2022-01-05,89.0,90.4000015258789,88.4000015258789,90.19999694824219,86.88494873046875,6587644
2022-01-06,89.0,89.5,87.0999984741211,89.5,86.21067810058594,6617939
2022-01-07,89.5,89.5,86.0999984741211,86.30000305175781,83.12828826904297,6069624
2022-01-10,86.0999984741211,87.9000015258789,85.69999694824219,87.4000015258789,84.18785858154297,2653695
2022-01-11,87.4000015258789,88.5,86.69999694824219,86.9000015258789,83.70623779296875,3349589
2022-01-12,87.5999984741211,87.80000305175781,85.80000305175781,87.0,83.80255889892578,2331564
2022-01-13,87.5,87.5999984741211,85.80000305175781,86.0999984741211,82.93563842773438,1858119
2022-01-14,86.0999984741211,86.0999984741211,81.30000305175781,83.9000015258789,80.81649780273438,7872388
2022-01-17,84.19999694824219,89.19999694824219,84.19999694824219,89.19999694824219,85.92170715332031,9852872
2022-01-18,88.19999694824219,93.19999694824219,88.19999694824219,91.19999694824219,87.84819793701172,21355317
2022-01-19,91.0999984741211,95.80000305175781,90.5,95.69999694824219,92.18281555175781,29500496
2022-01-20,96.0,99.5999984741211,93.4000015258789,98.0,94.39828491210938,39700664
2022-01-21,96.0999984741211,102.0,96.0,99.19999694824219,95.55418395996094,51853639
2022-01-24,98.5,101.0,94.0,95.0,91.508544921875,33091454
2022-01-25,95.0,96.5,92.0,92.30000305175781,88.90777587890625,20574302
2022-01-26,91.5999984741211,92.9000015258789,90.5999984741211,92.80000305175781,89.389404296875,12369007
2022-02-07,93.0,96.19999694824219,90.9000015258789,95.4000015258789,91.89384460449219,20839420
2022-02-08,94.19999694824219,102.0,94.19999694824219,101.5,97.7696533203125,23237523
2022-02-09,102.5,106.0,101.5,106.0,102.1042709350586,22492602
2022-02-10,105.0,106.5,101.5,104.0,100.17777252197266,11809206
2022-02-11,104.0,109.5,103.5,106.0,102.1042709350586,23781548
2022-02-14,104.0,107.5,103.5,105.5,101.62265014648438,12801337
2022-02-15,105.5,107.5,102.0,103.0,99.21452331542969,11600529
2022-02-16,105.5,106.0,102.0,103.0,99.21452331542969,8353337
2022-02-17,105.0,113.0,104.5,112.5,108.3653793334961,30277184
2022-02-18,110.5,116.0,109.0,114.0,109.81025695800781,25353612
2022-02-21,114.0,114.5,108.0,110.0,105.95726013183594,17235721
2022-02-22,108.5,114.0,106.5,110.0,105.95726013183594,25807872
2022-02-23,113.0,118.5,112.0,114.5,110.29187774658203,38780367
2022-02-24,111.0,115.5,110.0,113.0,108.84700775146484,21898721
2022-02-25,116.0,116.5,110.0,110.0,105.95726013183594,19298701
2022-03-01,111.0,113.5,109.0,111.0,106.9205093383789,10450844
2022-03-02,111.5,114.0,106.5,108.5,104.51239013671875,16096664
2022-03-03,109.0,115.5,107.5,112.0,107.88375854492188,14404673
2022-03-04,111.0,116.5,110.5,113.0,108.84700775146484,19542260
2022-03-07,112.0,112.5,104.5,105.5,101.62265014648438,14543634
2022-03-08,102.5,112.5,102.5,105.5,101.62265014648438,23777729
2022-03-09,108.5,116.0,107.0,116.0,111.73674774169922,30512209
2022-03-10,121.5,125.0,117.0,119.5,115.10811614990234,48172936
2022-03-11,120.0,124.5,118.5,122.5,117.99785614013672,31089792
2022-03-14,123.5,124.5,116.0,117.0,112.69999694824219,20587240
2022-03-15,115.5,116.0,105.5,106.0,102.1042709350586,26424876
2022-03-16,109.5,109.5,103.5,106.0,102.1042709350586,23634105
2022-03-17,108.0,108.5,105.0,106.5,102.58589172363281,18938979
2022-03-18,106.5,112.0,103.0,110.0,105.95726013183594,31506170
2022-03-21,112.0,115.0,106.5,112.5,108.3653793334961,40676459
2022-03-22,114.0,118.0,113.5,118.0,113.66324615478516,45029846
2022-03-23,119.5,121.5,114.0,115.0,110.77349853515625,37379512
2022-03-24,114.5,115.5,111.0,111.5,107.40213012695312,12700969
2022-03-25,112.0,117.0,108.5,117.0,112.69999694824219,29958225
2022-03-28,115.0,119.0,114.0,119.0,114.62649536132812,24640282
2022-03-29,121.0,121.5,116.0,116.5,112.21837615966797,20052189
2022-03-30,119.0,127.5,117.0,117.0,112.69999694824219,62983457
2022-03-31,118.0,121.0,116.0,116.5,112.21837615966797,20075212
2022-04-01,115.0,116.0,113.0,114.5,110.29187774658203,11735378
2022-04-06,112.0,115.5,111.5,113.0,108.84700775146484,7400445
2022-04-07,112.0,116.0,111.0,111.0,106.9205093383789,11477535
2022-04-08,112.5,115.0,110.0,112.0,107.88375854492188,10383062
2022-04-11,110.5,112.0,104.0,106.5,102.58589172363281,17029505
2022-04-12,107.0,111.0,105.0,105.5,101.62265014648438,8411246
2022-04-13,108.0,108.0,104.5,105.5,101.62265014648438,4680101
2022-04-14,107.0,109.0,105.0,108.0,104.03076934814453,5728636
2022-04-15,107.5,109.5,104.0,104.5,100.6594009399414,8533691
2022-04-18,105.0,107.0,103.5,103.5,99.69615173339844,4276495
2022-04-19,105.0,112.5,105.0,106.0,102.1042709350586,18811380
2022-04-20,108.0,110.0,106.5,107.5,103.54914093017578,9663406
2022-04-21,109.5,114.0,108.5,113.5,109.32862854003906,16099870
2022-04-22,111.5,112.0,107.0,107.0,103.06752014160156,9707805
2022-04-25,104.0,107.0,103.0,105.0,101.14102172851562,11174787
2022-04-26,107.5,109.0,103.0,103.0,99.21452331542969,6929587
2022-04-27,98.5,104.5,98.4000015258789,104.0,100.17777252197266,8095459
2022-04-28,104.0,105.0,101.0,103.5,99.69615173339844,5793821
2022-04-29,105.5,107.5,104.5,104.5,100.6594009399414,5197200
2022-05-03,105.0,109.0,104.5,106.0,102.1042709350586,5945366
2022-05-04,107.0,107.0,104.0,105.0,101.14102172851562,4682712
2022-05-05,108.0,110.0,107.0,108.0,104.03076934814453,7902331
2022-05-06,105.0,106.5,104.0,105.5,101.62265014648438,3816171
2022-05-09,104.5,105.0,100.5,101.0,97.28803253173828,6564100
2022-05-10,100.0,107.0,100.0,105.5,101.62265014648438,8859869
2022-05-11,106.0,107.0,102.5,103.5,99.69615173339844,7214293
2022-05-12,102.5,104.5,101.5,102.0,98.25128173828125,4230386
2022-05-13,103.5,105.5,103.5,105.0,101.14102172851562,4089309
2022-05-16,106.5,107.5,103.5,104.5,100.6594009399414,3407029
2022-05-17,105.0,106.5,104.5,105.0,101.14102172851562,3011200
2022-05-18,106.0,110.0,106.0,109.0,104.99401092529297,9906064
2022-05-19,105.5,111.0,105.5,111.0,106.9205093383789,6695656
2022-05-20,111.5,113.5,108.5,109.5,105.47563934326172,10024035
2022-05-23,110.0,113.0,108.5,112.0,107.88375854492188,7886306
2022-05-24,113.5,116.0,108.5,109.0,104.99401092529297,26981322
2022-05-25,111.0,119.0,110.5,118.0,113.66324615478516,35090030
2022-05-26,118.5,121.5,115.0,117.0,112.69999694824219,32532478
2022-05-27,119.0,119.5,113.0,113.5,109.32862854003906,18215862
2022-05-30,115.0,115.5,113.0,114.5,110.29187774658203,8561050
2022-05-31,114.5,115.0,111.0,113.0,108.84700775146484,7500663
2022-06-01,113.0,114.5,111.5,112.5,108.3653793334961,6699350
2022-06-02,112.0,114.0,112.0,112.0,107.88375854492188,4314235
2022-06-06,112.0,112.5,110.0,111.0,106.9205093383789,6501341
2022-06-07,109.5,109.5,105.5,108.0,104.03076934814453,15864108
2022-06-08,108.0,108.5,106.5,107.5,103.54914093017578,5435391
2022-06-09,107.5,107.5,104.0,105.0,101.14102172851562,6956211
2022-06-10,104.5,105.0,103.5,105.0,101.14102172851562,5488389
2022-06-13,103.0,106.0,101.5,106.0,102.1042709350586,5648637
2022-06-14,105.0,108.5,103.5,108.0,104.03076934814453,8783157
2022-06-15,108.0,109.0,105.5,106.0,102.1042709350586,5407004
2022-06-16,108.0,109.5,103.5,103.5,99.69615173339844,8646314
2022-06-17,103.5,106.0,102.0,103.0,99.21452331542969,7100800
2022-06-20,103.0,103.0,98.0,98.0,94.39828491210938,10218013
2022-06-21,99.9000015258789,100.5,93.5999984741211,98.0999984741211,94.49461364746094,14547570
2022-06-22,98.5999984741211,99.30000305175781,92.4000015258789,92.5999984741211,89.19674682617188,8809190
2022-06-23,92.69999694824219,95.30000305175781,92.19999694824219,93.9000015258789,90.448974609375,7041282
2022-06-24,94.30000305175781,95.5999984741211,93.69999694824219,95.4000015258789,91.89384460449219,3672331
2022-06-27,96.9000015258789,101.5,96.0,99.9000015258789,96.22846221923828,7292923
2022-06-28,100.0,101.5,97.9000015258789,98.5999984741211,94.97623443603516,5005050
2022-06-29,97.30000305175781,98.30000305175781,96.0999984741211,97.0999984741211,93.53136444091797,3333085
2022-06-30,96.19999694824219,96.5,92.5,93.0999984741211,89.67837524414062,5535079
2022-07-01,92.69999694824219,94.0999984741211,86.5999984741211,86.9000015258789,83.70623779296875,12822789
2022-07-04,87.19999694824219,88.5,84.5,85.30000305175781,82.16504669189453,9910111
2022-07-05,87.0,87.80000305175781,84.0,87.19999694824219,83.99520874023438,4930141
2022-07-06,87.19999694824219,87.30000305175781,82.5999984741211,82.5999984741211,79.56427001953125,11759161
2022-07-07,83.0,88.0,79.9000015258789,87.4000015258789,84.18785858154297,14877629
2022-07-08,92.0,96.0999984741211,91.5,96.0999984741211,92.568115234375,10769130
2022-07-11,97.19999694824219,99.69999694824219,95.0,98.4000015258789,94.7835922241211,16969892
2022-07-12,96.19999694824219,97.69999694824219,93.9000015258789,96.0,92.47179412841797,9961517
2022-07-13,99.0999984741211,101.0,96.5,96.80000305175781,93.24239349365234,13008100
2022-07-14,97.0,101.0,96.4000015258789,101.0,97.28803253173828,9258729
2022-07-15,101.0,102.5,99.0,101.0,97.28803253173828,7132503
2022-07-18,102.5,105.0,101.0,104.0,100.17777252197266,9706699
2022-07-19,102.0,106.5,101.5,105.0,101.14102172851562,7851623
2022-07-20,108.0,108.5,104.0,105.0,101.14102172851562,6792522
2022-07-21,104.0,106.0,102.5,105.5,101.62265014648438,8354514
2022-07-22,104.0,107.0,103.5,104.5,100.6594009399414,4435120
2022-07-25,104.0,114.0,103.5,112.5,108.3653793334961,22874259
2022-07-26,111.5,114.5,110.5,114.0,109.81025695800781,15976713
2022-07-27,113.5,116.0,113.0,116.0,111.73674774169922,10850275
2022-07-28,117.5,119.0,113.0,117.0,112.69999694824219,16591887
2022-07-29,117.0,119.5,116.5,118.0,113.66324615478516,8053270
2022-08-01,118.0,119.5,114.5,115.5,111.255126953125,8379305
2022-08-02,112.5,115.5,112.5,115.0,110.77349853515625,5337058
2022-08-03,114.0,115.5,113.0,115.0,110.77349853515625,4099550
2022-08-04,114.0,114.5,110.5,113.0,108.84700775146484,10361132
2022-08-05,113.5,114.5,109.5,112.5,108.3653793334961,13311424
2022-08-08,112.0,119.5,112.0,118.0,113.66324615478516,13742005
2022-08-09,117.0,121.0,116.0,119.0,114.62649536132812,13619903
2022-08-10,116.0,119.0,112.0,112.5,108.3653793334961,24251885
2022-08-11,114.0,115.5,112.5,114.5,110.29187774658203,10747500
2022-08-12,114.0,117.5,113.0,117.5,113.1816177368164,5985671
2022-08-15,118.5,120.5,116.5,119.5,115.10811614990234,7368420
2022-08-16,119.5,122.0,118.0,119.0,114.62649536132812,7154773
2022-08-17,119.5,120.0,118.0,119.0,114.62649536132812,2954402
2022-08-18,119.0,120.5,118.5,119.5,115.10811614990234,4869149
2022-08-19,120.0,122.5,115.0,117.0,112.69999694824219,13333660
2022-08-22,116.0,118.5,114.0,117.5,113.1816177368164,2793000
2022-08-23,117.0,118.0,116.0,117.5,113.1816177368164,2102486
2022-08-24,118.5,118.5,117.0,117.0,112.69999694824219,2815430
2022-08-25,115.5,117.0,112.0,112.0,112.0,6740622
2022-08-26,113.5,114.0,110.0,113.0,113.0,4094333
2022-08-29,109.5,109.5,107.0,108.0,108.0,4597268
2022-08-30,109.0,110.5,107.0,107.5,107.5,5448600
2022-08-31,108.0,109.0,107.0,108.5,108.5,3227100
2022-09-01,107.5,108.0,104.5,105.5,105.5,3890536
2022-09-02,105.5,107.0,105.0,105.5,105.5,1958350
2022-09-05,107.0,107.0,102.5,103.5,103.5,2812802
2022-09-06,104.5,104.5,101.0,102.0,102.0,3122020
2022-09-07,100.5,107.5,100.0,105.5,105.5,5502077
2022-09-08,106.5,109.0,104.5,107.5,107.5,8192000
2022-09-12,110.0,114.0,109.0,112.0,112.0,7048620
2022-09-13,115.0,116.0,112.0,113.0,113.0,7216376
2022-09-14,109.0,114.0,108.0,113.5,113.5,5774323
2022-09-15,114.0,115.5,113.0,113.5,113.5,3801818
2022-09-16,114.0,115.0,113.0,113.5,113.5,4154323
2022-09-19,114.0,114.5,112.5,113.5,113.5,2748701
2022-09-20,115.0,117.5,114.0,117.0,117.0,8321251
2022-09-21,116.5,118.5,115.5,116.0,116.0,5886151
2022-09-22,114.5,117.0,114.0,115.0,115.0,3218120
2022-09-23,115.5,117.5,115.0,115.5,115.5,4573819
2022-09-26,114.5,115.0,110.5,111.0,111.0,4786607
2022-09-27,113.0,116.0,111.0,116.0,116.0,5494964
2022-09-28,115.5,116.0,109.0,109.0,109.0,6677560
